Id,SessionDateTime,CustomerAction,CustomerId,BookId,Name,BookPrice,Quantity,TotalCharges,Transaction,OrderID
89506,12:31.3,Browsed,232,13353,The boardgame book,5,1,5,Cancelled,29F31BB6-10F9-40D4-A9DE-81AF06A4488C
89507,12:31.3,Added to Cart,91,1283,Medical sociology,5,1,5,Browsed,29F31BB6-10F9-40D4-A9DE-81AF06A4488C
89508,12:31.3,Browsed,329,7887,Calculator programs for chemical engineers,5,1,5,Cancelled,29F31BB6-10F9-40D4-A9DE-81AF06A4488C
89509,12:31.3,Browsed,434,12908,The World: A Brief History,5,1,5,Cancelled,29F31BB6-10F9-40D4-A9DE-81AF06A4488C
89510,12:31.3,Browsed,454,1742,Medical oncology,5,1,5,Cancelled,29F31BB6-10F9-40D4-A9DE-81AF06A4488C
89511,12:31.3,Purchased,384,16032,Fictions of feminist ethnography,5,1,5,Completed,29F31BB6-10F9-40D4-A9DE-81AF06A4488C
89512,22:31.0,Added to Cart,31,9285,Managing change,5,1,5,Browsed,CDF65485-5789-4BCC-B03E-81AC0FD28681
89513,22:31.0,Purchased,150,11399,Management control,5,1,5,Completed,CDF65485-5789-4BCC-B03E-81AC0FD28681
89514,22:31.0,Purchased,304,21568,The Bible in art,5,1,5,Completed,CDF65485-5789-4BCC-B03E-81AC0FD28681
89515,22:31.0,Purchased,97,447,How to write poetry,5,1,5,Completed,CDF65485-5789-4BCC-B03E-81AC0FD28681
89516,22:31.0,Purchased,493,20379,Narrative fiction,5,1,5,Completed,CDF65485-5789-4BCC-B03E-81AC0FD28681
89517,00:30.6,Browsed,124,9335,Michael Schumacher,5,1,5,Cancelled,80A9F45B-17B3-4349-817F-F0F3908E1135
89518,00:30.6,Purchased,58,12411,Mastering the fundamentals of music,5,1,5,Completed,80A9F45B-17B3-4349-817F-F0F3908E1135
89519,00:30.6,Browsed,292,20113,Post-secular philosophy,5,1,5,Cancelled,80A9F45B-17B3-4349-817F-F0F3908E1135
89520,00:30.6,Purchased,450,2083,The human adventure,5,1,5,Completed,80A9F45B-17B3-4349-817F-F0F3908E1135
89521,00:30.6,Added to Cart,23,20695,Revealing art,5,1,5,Added to Cart,80A9F45B-17B3-4349-817F-F0F3908E1135
89522,00:30.6,Purchased,102,3079,Exploring music,5,1,5,Completed,80A9F45B-17B3-4349-817F-F0F3908E1135
89523,59:30.2,Added to Cart,195,5473,Africa's three religions,5,1,5,Added to Cart,7922391D-773F-423D-B2B3-4857BED1ABF1
89524,59:30.2,Browsed,427,20465,Feminist approaches to art therapy,5,1,5,Cancelled,7922391D-773F-423D-B2B3-4857BED1ABF1
89525,48:29.8,Browsed,319,14558,Art in action,5,1,5,Cancelled,C2E68A46-B5CC-4107-84F7-9CD3181F448E
89526,48:29.8,Added to Cart,401,13429,Psychology of motor learning,5,1,5,Added to Cart,C2E68A46-B5CC-4107-84F7-9CD3181F448E
89527,48:29.8,Browsed,434,10742,ANS COBOL programming,5,1,5,Cancelled,C2E68A46-B5CC-4107-84F7-9CD3181F448E
89528,48:29.8,Browsed,250,15110,The reference book,5,1,5,Cancelled,C2E68A46-B5CC-4107-84F7-9CD3181F448E
89529,48:29.8,Added to Cart,291,6134,World history,5,1,5,Browsed,C2E68A46-B5CC-4107-84F7-9CD3181F448E
89530,30:29.4,Purchased,486,15961,Modern Australian styles,5,1,5,Completed,A6E2B49F-9B82-47C3-8805-DF5D8A82C087
89531,30:29.4,Purchased,59,21250,White weddings,5,1,5,Completed,A6E2B49F-9B82-47C3-8805-DF5D8A82C087
89532,30:29.4,Browsed,314,9742,Evaluation of human service programs,5,1,5,Cancelled,A6E2B49F-9B82-47C3-8805-DF5D8A82C087
89533,30:29.4,Purchased,158,19677,Popular fiction,5,1,5,Completed,A6E2B49F-9B82-47C3-8805-DF5D8A82C087
89534,30:29.4,Browsed,66,19927,Political philosophy,5,1,5,Cancelled,A6E2B49F-9B82-47C3-8805-DF5D8A82C087
89535,30:29.4,Browsed,242,11972,Music  music  music,5,1,5,Cancelled,A6E2B49F-9B82-47C3-8805-DF5D8A82C087
89536,30:29.4,Browsed,372,18333,Music & song,5,1,5,Cancelled,A6E2B49F-9B82-47C3-8805-DF5D8A82C087
89537,30:29.4,Purchased,155,21064,The art of time,5,1,5,Completed,A6E2B49F-9B82-47C3-8805-DF5D8A82C087
89538,53:29.1,Browsed,313,18830,Party/politics,5,1,5,Cancelled,38851241-E604-460D-A935-DEBA4CB1E280
89539,53:29.1,Browsed,424,20407,Art and knowledge,5,1,5,Cancelled,38851241-E604-460D-A935-DEBA4CB1E280
89540,53:29.1,Purchased,194,15712,The little philosophy book,5,1,5,Completed,38851241-E604-460D-A935-DEBA4CB1E280
89541,53:29.1,Browsed,246,13394,Psychology,5,1,5,Cancelled,38851241-E604-460D-A935-DEBA4CB1E280
89542,53:29.1,Added to Cart,357,13764,The collecting book,5,1,5,Added to Cart,38851241-E604-460D-A935-DEBA4CB1E280
89543,39:28.9,Browsed,382,9158,Psychology,5,1,5,Cancelled,1A0836CC-21D8-4BAA-A15E-4EC2F493D0F7
89544,39:28.9,Browsed,19,18473,Desire and domestic fiction,5,1,5,Cancelled,1A0836CC-21D8-4BAA-A15E-4EC2F493D0F7
89545,39:28.9,Added to Cart,56,10374,World War I,5,1,5,Browsed,1A0836CC-21D8-4BAA-A15E-4EC2F493D0F7
89546,39:28.9,Added to Cart,479,12691,Modern poetry,5,1,5,Browsed,1A0836CC-21D8-4BAA-A15E-4EC2F493D0F7
89547,09:28.5,Browsed,120,16013,Non-renunciation,5,1,5,Cancelled,09C32021-DEA2-428A-ACFB-BA3C14763CD8
89548,09:28.5,Purchased,261,7239,Film art,5,1,5,Completed,09C32021-DEA2-428A-ACFB-BA3C14763CD8
89549,09:28.5,Added to Cart,268,9039,Austrian philosophy,5,1,5,Added to Cart,09C32021-DEA2-428A-ACFB-BA3C14763CD8
89550,19:28.1,Browsed,253,21070,The psychology of personality,5,1,5,Cancelled,103B1D99-A2F5-44B9-B816-75465097DEB8
89551,19:28.1,Browsed,312,17610,Jewish ethics  philosophy and mysticism,5,1,5,Cancelled,103B1D99-A2F5-44B9-B816-75465097DEB8
89552,19:28.1,Added to Cart,200,20842,Fifty Key Figures in Science Fiction,5,1,5,Added to Cart,103B1D99-A2F5-44B9-B816-75465097DEB8
89553,21:27.8,Added to Cart,474,5777,The OK book,5,1,5,Added to Cart,A3D56AAE-4D73-47D1-B1DF-20E6B2F44E1E
89554,21:27.8,Browsed,232,10403,History of art,5,1,5,Cancelled,A3D56AAE-4D73-47D1-B1DF-20E6B2F44E1E
89555,21:27.8,Purchased,56,374,Victims at Sarajevo,5,1,5,Completed,A3D56AAE-4D73-47D1-B1DF-20E6B2F44E1E
89556,21:27.8,Browsed,133,7036,Film art,5,1,5,Cancelled,A3D56AAE-4D73-47D1-B1DF-20E6B2F44E1E
89557,21:27.8,Browsed,220,16943,The art of war,5,1,5,Cancelled,A3D56AAE-4D73-47D1-B1DF-20E6B2F44E1E
89558,23:27.5,Added to Cart,254,6484,Nineteenth-century Scottish fiction,5,1,5,Browsed,0E924BB2-CF42-4A53-869B-AA43C15C0C8B
89559,23:27.5,Purchased,128,6810,Forms of feeling in Victorian fiction,5,1,5,Completed,0E924BB2-CF42-4A53-869B-AA43C15C0C8B
89560,23:27.5,Added to Cart,201,15135,The Oxford dictionary of philosophy,5,1,5,Browsed,0E924BB2-CF42-4A53-869B-AA43C15C0C8B
89561,23:27.5,Browsed,242,7987,The logic book,5,1,5,Cancelled,0E924BB2-CF42-4A53-869B-AA43C15C0C8B
89562,23:27.5,Purchased,445,18494,A concise economic history of the world,5,1,5,Completed,0E924BB2-CF42-4A53-869B-AA43C15C0C8B
89563,05:27.1,Added to Cart,187,8029,Science,5,1,5,Added to Cart,B57813BE-8442-4BBA-9FFF-BA9A395F6FC8
89564,05:27.1,Browsed,115,10277,Educational psychology,5,1,5,Cancelled,B57813BE-8442-4BBA-9FFF-BA9A395F6FC8
89565,05:27.1,Purchased,211,4234,Crime in wartime,5,1,5,Completed,B57813BE-8442-4BBA-9FFF-BA9A395F6FC8
89566,05:27.1,Purchased,403,20113,Post-secular philosophy,5,1,5,Completed,B57813BE-8442-4BBA-9FFF-BA9A395F6FC8
89567,07:26.8,Purchased,230,8317,Poetry for you,5,1,5,Completed,34D08E88-D64B-4858-BFB0-34C6225B2341
89568,07:26.8,Purchased,269,5603,Eighteenth-century British fiction,5,1,5,Completed,34D08E88-D64B-4858-BFB0-34C6225B2341
89569,07:26.8,Added to Cart,65,6998,Environmental science,5,1,5,Added to Cart,34D08E88-D64B-4858-BFB0-34C6225B2341
89570,07:26.8,Browsed,365,9485,The good book,5,1,5,Cancelled,34D08E88-D64B-4858-BFB0-34C6225B2341
89571,07:26.8,Purchased,375,7728,Experience music!,5,1,5,Completed,34D08E88-D64B-4858-BFB0-34C6225B2341
89572,42:26.5,Added to Cart,356,19737,Philosophy and organization,5,1,5,Added to Cart,F7671B09-200C-4C23-85EF-AF4E67F9ECD2
89573,42:26.5,Purchased,113,12784,Management,5,1,5,Completed,F7671B09-200C-4C23-85EF-AF4E67F9ECD2
89574,42:26.5,Added to Cart,424,5339,The program,5,1,5,Browsed,F7671B09-200C-4C23-85EF-AF4E67F9ECD2
89575,42:26.5,Browsed,171,19025,Medical dosage calculations,5,1,5,Cancelled,F7671B09-200C-4C23-85EF-AF4E67F9ECD2
89576,42:26.5,Purchased,275,19955,Radio drama,5,1,5,Completed,F7671B09-200C-4C23-85EF-AF4E67F9ECD2
89577,42:26.5,Browsed,414,20688,Elizabethan non-conformist exts,5,1,5,Cancelled,F7671B09-200C-4C23-85EF-AF4E67F9ECD2
89578,04:26.2,Purchased,34,14121,The conduct of science,5,1,5,Completed,55A5F6AB-4558-40AB-93B0-C6C9443709A9
89579,04:26.2,Browsed,141,2157,Social psychology,5,1,5,Cancelled,55A5F6AB-4558-40AB-93B0-C6C9443709A9
89580,04:26.2,Purchased,402,4433,Contexts of international politics,5,1,5,Completed,55A5F6AB-4558-40AB-93B0-C6C9443709A9
89581,18:25.9,Browsed,223,12861,The medical malpractice case,5,1,5,Cancelled,982EF155-4D03-45BF-B60F-E5F70CB444FC
89582,18:25.9,Purchased,155,19913,British science fiction cinema,5,1,5,Completed,982EF155-4D03-45BF-B60F-E5F70CB444FC
89583,18:25.9,Purchased,63,17551,A history of philosophy,5,1,5,Completed,982EF155-4D03-45BF-B60F-E5F70CB444FC
89584,18:25.9,Added to Cart,451,8436,Sources of world history,5,1,5,Added to Cart,982EF155-4D03-45BF-B60F-E5F70CB444FC
89585,28:25.5,Purchased,378,16739,Fiction and the reading public,5,1,5,Completed,0079A230-1024-4220-92A8-933B15A738C9
89586,28:25.5,Browsed,23,7353,Farm management,5,1,5,Cancelled,0079A230-1024-4220-92A8-933B15A738C9
89587,28:25.5,Purchased,441,5846,Medieval philosophy,5,1,5,Completed,0079A230-1024-4220-92A8-933B15A738C9
89588,28:25.5,Purchased,428,20000,The drama of leadership,5,1,5,Completed,0079A230-1024-4220-92A8-933B15A738C9
89589,28:25.5,Added to Cart,487,6801,Dictionary of British politics,5,1,5,Browsed,0079A230-1024-4220-92A8-933B15A738C9
89590,28:25.5,Added to Cart,366,3489,People and our world,5,1,5,Added to Cart,0079A230-1024-4220-92A8-933B15A738C9
89591,30:25.2,Purchased,364,12927,Music,5,1,5,Completed,3724E1D3-9A99-4E85-891D-DE5AC9F19CBE
89592,30:25.2,Purchased,22,11539,Performance Manager CMIOLP,5,1,5,Completed,3724E1D3-9A99-4E85-891D-DE5AC9F19CBE
89593,30:25.2,Purchased,271,12643,Party politics in Canada,5,1,5,Completed,3724E1D3-9A99-4E85-891D-DE5AC9F19CBE
89594,30:25.2,Purchased,216,2469,Remedial drama,5,1,5,Completed,3724E1D3-9A99-4E85-891D-DE5AC9F19CBE
89595,30:25.2,Purchased,327,5043,Political timber,5,1,5,Completed,3724E1D3-9A99-4E85-891D-DE5AC9F19CBE
89596,33:24.8,Browsed,220,17475,Companion to baroque music,5,1,5,Cancelled,AC7202AB-3FA0-496C-ADA7-1B3AFEA418FF
89597,33:24.8,Browsed,415,1469,Music U. S. A,5,1,5,Cancelled,AC7202AB-3FA0-496C-ADA7-1B3AFEA418FF
89598,33:24.8,Added to Cart,159,20630,Managing people,5,1,5,Added to Cart,AC7202AB-3FA0-496C-ADA7-1B3AFEA418FF
89599,33:24.8,Added to Cart,457,14806,Medical physics,5,1,5,Added to Cart,AC7202AB-3FA0-496C-ADA7-1B3AFEA418FF
89600,33:24.8,Browsed,335,10619,Social psychology,5,1,5,Cancelled,AC7202AB-3FA0-496C-ADA7-1B3AFEA418FF
89601,33:24.8,Purchased,426,9804,The psychology of music,5,1,5,Completed,AC7202AB-3FA0-496C-ADA7-1B3AFEA418FF
89602,33:24.8,Purchased,349,3936,Psychology and the teacher,5,1,5,Completed,AC7202AB-3FA0-496C-ADA7-1B3AFEA418FF
89603,07:24.5,Purchased,178,21098,Mathematical foundations of programming,5,1,5,Completed,B214055E-7294-4BAD-92B0-41C318D1A79A
89604,07:24.5,Added to Cart,423,11893,Teaching fiction in schools,5,1,5,Browsed,B214055E-7294-4BAD-92B0-41C318D1A79A
89605,07:24.5,Browsed,275,14116,Computer programming,5,1,5,Cancelled,B214055E-7294-4BAD-92B0-41C318D1A79A
89606,07:24.5,Added to Cart,323,2980,Arts and ideas,5,1,5,Added to Cart,B214055E-7294-4BAD-92B0-41C318D1A79A
89607,21:24.2,Purchased,148,15133,The Oxford dictionary of philosophy,5,1,5,Completed,30245603-050A-465D-98AD-43E33C548A8D
89608,21:24.2,Purchased,240,6061,The fiction tutor,5,1,5,Completed,30245603-050A-465D-98AD-43E33C548A8D
89609,19:23.8,Browsed,14,20629,The history of world cinema,5,1,5,Cancelled,43A88DDD-BBBB-4325-A367-F98BB26FB2A9
89610,19:23.8,Added to Cart,162,20962,Participative management,5,1,5,Browsed,43A88DDD-BBBB-4325-A367-F98BB26FB2A9
89611,19:23.8,Added to Cart,302,10820,Operations management,5,1,5,Added to Cart,43A88DDD-BBBB-4325-A367-F98BB26FB2A9
89612,19:23.8,Browsed,111,5332,Science fiction,5,1,5,Cancelled,43A88DDD-BBBB-4325-A367-F98BB26FB2A9
89613,19:23.8,Purchased,78,7726,Doing philosophy,5,1,5,Completed,43A88DDD-BBBB-4325-A367-F98BB26FB2A9
89614,19:23.8,Browsed,74,12881,Ward Lock's encyclopedia of music,5,1,5,Cancelled,43A88DDD-BBBB-4325-A367-F98BB26FB2A9
89615,01:23.5,Browsed,103,10420,Science & technology 1,5,1,5,Cancelled,9A6D9A1C-5FBD-4633-8FCF-9D50221D6AD4
89616,01:23.5,Added to Cart,492,19737,Philosophy and organization,5,1,5,Browsed,9A6D9A1C-5FBD-4633-8FCF-9D50221D6AD4
89617,01:23.5,Added to Cart,223,4865,India after Gandhi,5,1,5,Added to Cart,9A6D9A1C-5FBD-4633-8FCF-9D50221D6AD4
89618,03:23.2,Purchased,47,14853,Nelson language arts [5],5,1,5,Completed,753BA394-CB7D-456D-A73E-2875B65EEF43
89619,03:23.2,Purchased,330,8107,Poetry south east,5,1,5,Completed,753BA394-CB7D-456D-A73E-2875B65EEF43
89620,45:22.8,Browsed,291,9197,Madame Benoit's microwave cook book,5,1,5,Cancelled,539E9566-FADC-4DDE-A94D-67D427388ACB
89621,45:22.8,Purchased,345,6849,Contemporary management,5,1,5,Completed,539E9566-FADC-4DDE-A94D-67D427388ACB
89622,45:22.8,Purchased,72,3274,Introductory textile science,5,1,5,Completed,539E9566-FADC-4DDE-A94D-67D427388ACB
89623,00:22.6,Added to Cart,153,20210,Holocaust fiction,5,1,5,Browsed,366B9C52-1A45-4131-9A40-63803B0A104B
89624,00:22.6,Purchased,44,19719,The management of non-governmental development organizations,5,1,5,Completed,366B9C52-1A45-4131-9A40-63803B0A104B
89625,00:22.6,Browsed,388,9978,School psychology,5,1,5,Cancelled,366B9C52-1A45-4131-9A40-63803B0A104B
89626,00:22.6,Added to Cart,85,5150,Social psychology,5,1,5,Browsed,366B9C52-1A45-4131-9A40-63803B0A104B
89627,22:22.2,Purchased,498,18220,British politics,5,1,5,Completed,1EA3F495-7EA7-482F-9A8C-897A7C0B3DE9
89628,22:22.2,Purchased,318,12349,Educational psychology,5,1,5,Completed,1EA3F495-7EA7-482F-9A8C-897A7C0B3DE9
89629,22:22.2,Added to Cart,16,4207,British politics,5,1,5,Browsed,1EA3F495-7EA7-482F-9A8C-897A7C0B3DE9
89630,22:22.2,Browsed,93,19976,Kathakali dance-drama,5,1,5,Cancelled,1EA3F495-7EA7-482F-9A8C-897A7C0B3DE9
89631,56:21.9,Browsed,175,13301,Provincial politics in Canada,5,1,5,Cancelled,4AFB7FE0-52E3-44B1-82BC-F8BB49036297
89632,56:21.9,Browsed,47,12940,Music fundamentals and functional skills,5,1,5,Cancelled,4AFB7FE0-52E3-44B1-82BC-F8BB49036297
89633,56:21.9,Purchased,303,1309,The book of lights,5,1,5,Completed,4AFB7FE0-52E3-44B1-82BC-F8BB49036297
89634,56:21.9,Browsed,204,15253,Managing alcoholism,5,1,5,Cancelled,4AFB7FE0-52E3-44B1-82BC-F8BB49036297
89635,56:21.9,Added to Cart,466,3260,American poetry,5,1,5,Added to Cart,4AFB7FE0-52E3-44B1-82BC-F8BB49036297
89636,56:21.9,Added to Cart,191,20509,Magical realism in West African fiction,5,1,5,Added to Cart,4AFB7FE0-52E3-44B1-82BC-F8BB49036297
89637,58:21.6,Browsed,412,18341,Magic picture book,5,1,5,Cancelled,A5CA5ADB-68DB-4A40-9A79-E9DB9DF2AE86
89638,58:21.6,Purchased,53,20968,Concise medical parasitology,5,1,5,Completed,A5CA5ADB-68DB-4A40-9A79-E9DB9DF2AE86
89639,58:21.6,Browsed,258,8523,Great science fiction from the movies,5,1,5,Cancelled,A5CA5ADB-68DB-4A40-9A79-E9DB9DF2AE86
89640,58:21.6,Added to Cart,56,15478,Adventures with my horse,5,1,5,Browsed,A5CA5ADB-68DB-4A40-9A79-E9DB9DF2AE86
89641,08:21.2,Purchased,371,2952,The college blue book,5,1,5,Completed,3BA2758A-6469-46A2-93DC-559D10FB0511
89642,08:21.2,Purchased,267,4908,The quiet noisy book,5,1,5,Completed,3BA2758A-6469-46A2-93DC-559D10FB0511
89643,08:21.2,Added to Cart,107,12502,Functional programming with HOPE,5,1,5,Browsed,3BA2758A-6469-46A2-93DC-559D10FB0511
89644,08:21.2,Browsed,232,15042,Political Theory,5,1,5,Cancelled,3BA2758A-6469-46A2-93DC-559D10FB0511
89645,08:21.2,Purchased,274,5039,Drive-by,5,1,5,Completed,3BA2758A-6469-46A2-93DC-559D10FB0511
89646,08:21.2,Browsed,59,10074,Activities program for senior citizens,5,1,5,Cancelled,3BA2758A-6469-46A2-93DC-559D10FB0511
89647,50:20.8,Added to Cart,348,347,Murder book,5,1,5,Browsed,1BDAD977-9E95-4FA5-A7C6-1D2368AF2623
89648,50:20.8,Purchased,183,3467,The music book,5,1,5,Completed,1BDAD977-9E95-4FA5-A7C6-1D2368AF2623
89649,50:20.8,Browsed,37,15745,The philosophy of deception,5,1,5,Cancelled,1BDAD977-9E95-4FA5-A7C6-1D2368AF2623
89650,50:20.8,Browsed,363,10809,Operations management,5,1,5,Cancelled,1BDAD977-9E95-4FA5-A7C6-1D2368AF2623
89651,50:20.8,Added to Cart,369,869,Introduction to management,5,1,5,Browsed,1BDAD977-9E95-4FA5-A7C6-1D2368AF2623
89652,20:20.5,Added to Cart,33,830,The Art of knitting,5,1,5,Browsed,DF2DA792-D129-4EDE-8A29-8AC71FA1408C
89653,20:20.5,Browsed,378,18458,On modern Jewish politics,5,1,5,Cancelled,DF2DA792-D129-4EDE-8A29-8AC71FA1408C
89654,20:20.5,Browsed,394,8966,State and local politics,5,1,5,Cancelled,DF2DA792-D129-4EDE-8A29-8AC71FA1408C
89655,20:20.5,Browsed,462,14409,Political communication,5,1,5,Cancelled,DF2DA792-D129-4EDE-8A29-8AC71FA1408C
89656,20:20.5,Browsed,461,129,The silly book,5,1,5,Cancelled,DF2DA792-D129-4EDE-8A29-8AC71FA1408C
89657,20:20.5,Added to Cart,161,8249,The development of African drama,5,1,5,Added to Cart,DF2DA792-D129-4EDE-8A29-8AC71FA1408C
89658,20:20.5,Added to Cart,302,13878,Sudden fiction international,5,1,5,Added to Cart,DF2DA792-D129-4EDE-8A29-8AC71FA1408C
89659,20:20.5,Added to Cart,117,8504,Drive right,5,1,5,Added to Cart,DF2DA792-D129-4EDE-8A29-8AC71FA1408C
89660,51:20.1,Browsed,185,20228,A dictionary of modern politics,5,1,5,Cancelled,99247B16-42FE-4BF6-964E-45D0DDF6257D
89661,51:20.1,Browsed,306,6114,Understanding management,5,1,5,Cancelled,99247B16-42FE-4BF6-964E-45D0DDF6257D
89662,51:20.1,Purchased,421,20172,Global political Islam,5,1,5,Completed,99247B16-42FE-4BF6-964E-45D0DDF6257D
89663,51:20.1,Purchased,298,16135,Economic philosophy,5,1,5,Completed,99247B16-42FE-4BF6-964E-45D0DDF6257D
89664,51:20.1,Browsed,91,17630,The limits of political science,5,1,5,Cancelled,99247B16-42FE-4BF6-964E-45D0DDF6257D
89665,51:20.1,Added to Cart,475,11051,Basic problems of philosophy,5,1,5,Browsed,99247B16-42FE-4BF6-964E-45D0DDF6257D
89666,36:19.8,Browsed,174,13772,Politics is for people,5,1,5,Cancelled,E6A6C852-5572-471A-AFD3-FF9816AE7718
89667,36:19.8,Purchased,377,10239,Management,5,1,5,Completed,E6A6C852-5572-471A-AFD3-FF9816AE7718
89668,03:19.6,Purchased,450,10767,The psychology of women,5,1,5,Completed,3461BFE3-252A-43FB-A1B8-EF32136C016E
89669,03:19.6,Browsed,176,1394,The angry book,5,1,5,Cancelled,3461BFE3-252A-43FB-A1B8-EF32136C016E
89670,03:19.6,Purchased,259,20610,Philosophy of the Buddha,5,1,5,Completed,3461BFE3-252A-43FB-A1B8-EF32136C016E
89671,03:19.6,Browsed,377,9629,The politics of hope,5,1,5,Cancelled,3461BFE3-252A-43FB-A1B8-EF32136C016E
89672,03:19.6,Purchased,32,22,Modern American poetry,5,1,5,Completed,3461BFE3-252A-43FB-A1B8-EF32136C016E
89673,18:19.3,Browsed,233,11523,Comprehensive clinical psychology,5,1,5,Cancelled,49FF1E6F-4C87-44F4-B482-14AAA08905A6
89674,18:19.3,Browsed,348,6921,Music first!,5,1,5,Cancelled,49FF1E6F-4C87-44F4-B482-14AAA08905A6
89675,18:19.3,Browsed,447,16610,Fondue  flamb??? and side table cooking,5,1,5,Cancelled,49FF1E6F-4C87-44F4-B482-14AAA08905A6
89676,13:19.0,Browsed,267,6627,Opportunities in music careers,5,1,5,Cancelled,E1533BD4-C1B9-45D1-9342-70A258A6D42E
89677,13:19.0,Added to Cart,478,14116,Computer programming,5,1,5,Browsed,E1533BD4-C1B9-45D1-9342-70A258A6D42E
89678,13:19.0,Browsed,253,1796,Art in focus,5,1,5,Cancelled,E1533BD4-C1B9-45D1-9342-70A258A6D42E
89679,13:19.0,Browsed,307,6978,Cost management,5,1,5,Cancelled,E1533BD4-C1B9-45D1-9342-70A258A6D42E
89680,47:18.7,Added to Cart,376,18927,Everyday religion,5,1,5,Added to Cart,6F9D83C3-35EA-480F-B072-58A3A26D6D5A
89681,47:18.7,Browsed,305,2524,Glencoe medical insurance,5,1,5,Cancelled,6F9D83C3-35EA-480F-B072-58A3A26D6D5A
89682,47:18.7,Purchased,240,10711,Psychology,5,1,5,Completed,6F9D83C3-35EA-480F-B072-58A3A26D6D5A
89683,47:18.7,Browsed,313,20341,Fifty major political thinkers,5,1,5,Cancelled,6F9D83C3-35EA-480F-B072-58A3A26D6D5A
89684,47:18.7,Added to Cart,183,15797,Thinking musically,5,1,5,Browsed,6F9D83C3-35EA-480F-B072-58A3A26D6D5A
89685,47:18.7,Browsed,129,9452,Jake's book,5,1,5,Cancelled,6F9D83C3-35EA-480F-B072-58A3A26D6D5A
89686,47:18.7,Browsed,77,20548,European politics reconsidered,5,1,5,Cancelled,6F9D83C3-35EA-480F-B072-58A3A26D6D5A
89687,21:18.5,Added to Cart,231,16872,The volcano lover,5,1,5,Added to Cart,A2CC965B-FCDB-4F04-858E-84C6357DB4B4
89688,21:18.5,Purchased,434,12101,Personnel management,5,1,5,Completed,A2CC965B-FCDB-4F04-858E-84C6357DB4B4
89689,21:18.5,Browsed,423,759,Christmas books,5,1,5,Cancelled,A2CC965B-FCDB-4F04-858E-84C6357DB4B4
89690,21:18.5,Purchased,334,1331,Liberal arts colleges and liberal arts education,5,1,5,Completed,A2CC965B-FCDB-4F04-858E-84C6357DB4B4
89691,21:18.5,Browsed,377,7215,Educational psychology,5,1,5,Cancelled,A2CC965B-FCDB-4F04-858E-84C6357DB4B4
89692,21:18.5,Added to Cart,344,13499,Operations management,5,1,5,Browsed,A2CC965B-FCDB-4F04-858E-84C6357DB4B4
89693,16:18.2,Added to Cart,260,3453,The Music book,5,1,5,Added to Cart,7E39783A-1B86-42AC-89DC-54B5623672ED
89694,16:18.2,Browsed,499,15769,Medical miracles,5,1,5,Cancelled,7E39783A-1B86-42AC-89DC-54B5623672ED
89695,16:18.2,Browsed,209,19289,Driving over a cliff?,5,1,5,Cancelled,7E39783A-1B86-42AC-89DC-54B5623672ED
89696,14:18.0,Purchased,86,4809,Legends  lies & cherished myths of world history,5,1,5,Completed,78D868EE-A5A2-4C88-B392-6438F8FED9C8
89697,14:18.0,Browsed,485,16837,The ascent of money,5,1,5,Cancelled,78D868EE-A5A2-4C88-B392-6438F8FED9C8
89698,14:18.0,Purchased,81,12016,Child psychology,5,1,5,Completed,78D868EE-A5A2-4C88-B392-6438F8FED9C8
89699,14:18.0,Added to Cart,291,21596,Cognitive psychology,5,1,5,Browsed,78D868EE-A5A2-4C88-B392-6438F8FED9C8
89700,21:17.7,Added to Cart,498,10321,Politics in America,5,1,5,Added to Cart,1FDBAD2B-5F2B-46AB-AF1B-A2AF2056D6F9
89701,21:17.7,Purchased,448,1691,Spotlight on music,5,1,5,Completed,1FDBAD2B-5F2B-46AB-AF1B-A2AF2056D6F9
89702,21:17.7,Browsed,34,11534,Advances in political psychology,5,1,5,Cancelled,1FDBAD2B-5F2B-46AB-AF1B-A2AF2056D6F9
89703,47:17.4,Browsed,493,5621,Ethics  evil  and fiction,5,1,5,Cancelled,3EEA70FC-C238-4B1E-80AD-50D40500BC34
89704,47:17.4,Added to Cart,153,2870,The spreadsheet quality manager,5,1,5,Browsed,3EEA70FC-C238-4B1E-80AD-50D40500BC34
89705,47:17.4,Added to Cart,422,14178,Echoes 12,5,1,5,Browsed,3EEA70FC-C238-4B1E-80AD-50D40500BC34
